station	CO	country	area	long	lat
FR1104A	0.449	FRANCE	rural	4.98	43.43
FR1104A	0.288	FRANCE	rural	4.98	43.43
FR1104A	0.597	FRANCE	rural	4.98	43.43
FR1104A	0.288	FRANCE	rural	4.98	43.43
FR1104A	0.264	FRANCE	rural	4.98	43.43
FR1104A	0.529	FRANCE	rural	4.98	43.43
FR1104A	0.265	FRANCE	rural	4.98	43.43
FR1104A	0.251	FRANCE	rural	4.98	43.43
FR1104A	0.489	FRANCE	rural	4.98	43.43
FR1104A	0.251	FRANCE	rural	4.98	43.43
FR1144A	1.174	FRANCE	rural	-1.15	46.16
FR1144A	1.852	FRANCE	rural	-1.15	46.16
FR1144A	1.181	FRANCE	rural	-1.15	46.16
FR1144A	1.119	FRANCE	rural	-1.15	46.16
FR1144A	1.757	FRANCE	rural	-1.15	46.16
FR1144A	1.118	FRANCE	rural	-1.15	46.16
FR1144A	0.838	FRANCE	rural	-1.15	46.16
FR1144A	1.381	FRANCE	rural	-1.15	46.16
FR1144A	0.838	FRANCE	rural	-1.15	46.16
FR1144A	0.698	FRANCE	rural	-1.15	46.16
FR1144A	1.186	FRANCE	rural	-1.15	46.16
FR1144A	0.696	FRANCE	rural	-1.15	46.16
FR1144A	0.587	FRANCE	rural	-1.15	46.16
FR1144A	1.133	FRANCE	rural	-1.15	46.16
FR1144A	0.589	FRANCE	rural	-1.15	46.16
FR1144A	0.922	FRANCE	rural	-1.15	46.16
FR1144A	1.357	FRANCE	rural	-1.15	46.16
FR1144A	0.919	FRANCE	rural	-1.15	46.16
FR1144A	0.719	FRANCE	rural	-1.15	46.16
FR1144A	1.16	FRANCE	rural	-1.15	46.16
FR1144A	0.71	FRANCE	rural	-1.15	46.16
FR0005A	0.311	FRANCE	suburban	1.34	43.61
FR0005A	0.472	FRANCE	suburban	1.34	43.61
FR0005A	0.31	FRANCE	suburban	1.34	43.61
FR0005A	0.325	FRANCE	suburban	1.34	43.61
FR0005A	0.535	FRANCE	suburban	1.34	43.61
FR0005A	0.324	FRANCE	suburban	1.34	43.61
FR0005A	0.347	FRANCE	suburban	1.34	43.61
FR0005A	0.534	FRANCE	suburban	1.34	43.61
FR0005A	0.345	FRANCE	suburban	1.34	43.61
FR0005A	0.384	FRANCE	suburban	1.34	43.61
FR0005A	0.591	FRANCE	suburban	1.34	43.61
FR0005A	0.382	FRANCE	suburban	1.34	43.61
FR0049A	0.47	FRANCE	suburban	-1.55	47.23
FR0049A	0.664	FRANCE	suburban	-1.55	47.23
FR0049A	0.47	FRANCE	suburban	-1.55	47.23
FR0118A	1.437	FRANCE	suburban	5.72	45.18
FR0118A	2.179	FRANCE	suburban	5.72	45.18
FR0118A	1.44	FRANCE	suburban	5.72	45.18
FR0118A	1.252	FRANCE	suburban	5.72	45.18
FR0118A	1.873	FRANCE	suburban	5.72	45.18
FR0118A	1.254	FRANCE	suburban	5.72	45.18
FR0118A	1.114	FRANCE	suburban	5.72	45.18
FR0118A	1.655	FRANCE	suburban	5.72	45.18
FR0118A	1.115	FRANCE	suburban	5.72	45.18
FR0118A	1.129	FRANCE	suburban	5.72	45.18
FR0118A	1.692	FRANCE	suburban	5.72	45.18
FR0118A	1.13	FRANCE	suburban	5.72	45.18
FR0118A	0.985	FRANCE	suburban	5.72	45.18
FR0118A	1.531	FRANCE	suburban	5.72	45.18
FR0118A	0.985	FRANCE	suburban	5.72	45.18
FR0118A	0.689	FRANCE	suburban	5.72	45.18
FR0118A	1.089	FRANCE	suburban	5.72	45.18
FR0118A	0.69	FRANCE	suburban	5.72	45.18
FR0118A	0.697	FRANCE	suburban	5.72	45.18
FR0118A	1.036	FRANCE	suburban	5.72	45.18
FR0118A	0.694	FRANCE	suburban	5.72	45.18
FR0251A	1.115	FRANCE	suburban	0.11	49.49
FR0251A	1.865	FRANCE	suburban	0.11	49.49
FR0251A	1.114	FRANCE	suburban	0.11	49.49
FR0251A	0.984	FRANCE	suburban	0.11	49.49
FR0251A	1.545	FRANCE	suburban	0.11	49.49
FR0251A	0.995	FRANCE	suburban	0.11	49.49
FR0307A	1.129	FRANCE	suburban	7.33	47.74
FR0307A	0.935	FRANCE	suburban	7.33	47.74
FR0307A	1.375	FRANCE	suburban	7.33	47.74
FR0307A	0.936	FRANCE	suburban	7.33	47.74
FR0307A	0.832	FRANCE	suburban	7.33	47.74
FR0307A	1.207	FRANCE	suburban	7.33	47.74
FR0307A	1.133	FRANCE	suburban	7.33	47.74
FR0307A	1.665	FRANCE	suburban	7.33	47.74
FR0307A	0.831	FRANCE	suburban	7.33	47.74
FR0307A	0.782	FRANCE	suburban	7.33	47.74
FR0307A	1.112	FRANCE	suburban	7.33	47.74
FR0307A	0.782	FRANCE	suburban	7.33	47.74
FR0307A	0.542	FRANCE	suburban	7.33	47.74
FR0307A	0.902	FRANCE	suburban	7.33	47.74
FR0307A	0.544	FRANCE	suburban	7.33	47.74
FR0307A	0.201	FRANCE	suburban	7.33	47.74
FR0307A	0.436	FRANCE	suburban	7.33	47.74
FR0307A	0.201	FRANCE	suburban	7.33	47.74
FR0307A	0.147	FRANCE	suburban	7.33	47.74
FR0307A	0.333	FRANCE	suburban	7.33	47.74
FR0307A	0.147	FRANCE	suburban	7.33	47.74
FR0336A	1.144	FRANCE	suburban	2.18	48.88
FR0336A	1.71	FRANCE	suburban	2.18	48.88
FR0336A	1.142	FRANCE	suburban	2.18	48.88
FR0336A	1.045	FRANCE	suburban	2.18	48.88
FR0336A	1.572	FRANCE	suburban	2.18	48.88
FR0336A	1.045	FRANCE	suburban	2.18	48.88
FR0336A	0.987	FRANCE	suburban	2.18	48.88
FR0336A	1.506	FRANCE	suburban	2.18	48.88
FR0336A	0.984	FRANCE	suburban	2.18	48.88
FR0336A	0.867	FRANCE	suburban	2.18	48.88
FR0336A	1.299	FRANCE	suburban	2.18	48.88
FR0336A	0.868	FRANCE	suburban	2.18	48.88
FR0336A	0.92	FRANCE	suburban	2.18	48.88
FR0336A	1.693	FRANCE	suburban	2.18	48.88
FR0336A	0.921	FRANCE	suburban	2.18	48.88
FR0517A	1.938	FRANCE	suburban	-1.66	48.1
FR0517A	3.302	FRANCE	suburban	-1.66	48.1
FR0517A	1.937	FRANCE	suburban	-1.66	48.1
FR0517A	1.14	FRANCE	suburban	-1.66	48.1
FR0517A	1.881	FRANCE	suburban	-1.66	48.1
FR0517A	1.139	FRANCE	suburban	-1.66	48.1
FR0517A	0.93	FRANCE	suburban	-1.66	48.1
FR0517A	1.519	FRANCE	suburban	-1.66	48.1
FR0517A	0.931	FRANCE	suburban	-1.66	48.1
FR0517A	0.778	FRANCE	suburban	-1.66	48.1
FR0517A	1.276	FRANCE	suburban	-1.66	48.1
FR0517A	0.778	FRANCE	suburban	-1.66	48.1
FR0517A	0.63	FRANCE	suburban	-1.66	48.1
FR0517A	1.222	FRANCE	suburban	-1.66	48.1
FR0517A	0.63	FRANCE	suburban	-1.66	48.1
FR0517A	0.584	FRANCE	suburban	-1.66	48.1
FR0517A	1.052	FRANCE	suburban	-1.66	48.1
FR0517A	0.585	FRANCE	suburban	-1.66	48.1
FR0517A	0.42	FRANCE	suburban	-1.66	48.1
FR0517A	0.821	FRANCE	suburban	-1.66	48.1
FR0517A	0.422	FRANCE	suburban	-1.66	48.1
FR0539A	0.681	FRANCE	suburban	3.08	45.77
FR0539A	1.042	FRANCE	suburban	3.08	45.77
FR0539A	0.68	FRANCE	suburban	3.08	45.77
FR0539A	0.463	FRANCE	suburban	3.08	45.77
FR0539A	0.757	FRANCE	suburban	3.08	45.77
FR0539A	0.463	FRANCE	suburban	3.08	45.77
FR0539A	0.525	FRANCE	suburban	3.08	45.77
FR0539A	0.839	FRANCE	suburban	3.08	45.77
FR0539A	0.524	FRANCE	suburban	3.08	45.77
FR0584A	0.591	FRANCE	suburban	6.07	49.32
FR0584A	0.937	FRANCE	suburban	6.07	49.32
FR0584A	0.59	FRANCE	suburban	6.07	49.32
FR0584A	0.458	FRANCE	suburban	6.07	49.32
FR0584A	0.766	FRANCE	suburban	6.07	49.32
FR0584A	0.46	FRANCE	suburban	6.07	49.32
FR0584A	0.468	FRANCE	suburban	6.07	49.32
FR0584A	0.79	FRANCE	suburban	6.07	49.32
FR0584A	0.465	FRANCE	suburban	6.07	49.32
FR0584A	0.73	FRANCE	suburban	6.07	49.32
FR0584A	1.061	FRANCE	suburban	6.07	49.32
FR0584A	0.728	FRANCE	suburban	6.07	49.32
FR0584A	0.539	FRANCE	suburban	6.07	49.32
FR0584A	0.968	FRANCE	suburban	6.07	49.32
FR0584A	0.543	FRANCE	suburban	6.07	49.32
FR0584A	0.401	FRANCE	suburban	6.07	49.32
FR0584A	0.737	FRANCE	suburban	6.07	49.32
FR0584A	0.401	FRANCE	suburban	6.07	49.32
FR0584A	0.431	FRANCE	suburban	6.07	49.32
FR0584A	0.769	FRANCE	suburban	6.07	49.32
FR0584A	0.433	FRANCE	suburban	6.07	49.32
FR0591A	0.291	FRANCE	suburban	6.22	49.11
FR0591A	0.603	FRANCE	suburban	6.22	49.11
FR0591A	0.292	FRANCE	suburban	6.22	49.11
FR0591A	0.13	FRANCE	suburban	6.22	49.11
FR0591A	0.255	FRANCE	suburban	6.22	49.11
FR0591A	0.131	FRANCE	suburban	6.22	49.11
FR0625A	0.814	FRANCE	suburban	6.84	47.48
FR0625A	1.234	FRANCE	suburban	6.84	47.48
FR0625A	0.815	FRANCE	suburban	6.84	47.48
FR0625A	0.761	FRANCE	suburban	6.84	47.48
FR0625A	1.192	FRANCE	suburban	6.84	47.48
FR0625A	0.759	FRANCE	suburban	6.84	47.48
FR0625A	0.674	FRANCE	suburban	6.84	47.48
FR0625A	0.992	FRANCE	suburban	6.84	47.48
FR0625A	0.673	FRANCE	suburban	6.84	47.48
FR0625A	0.655	FRANCE	suburban	6.84	47.48
FR0625A	0.971	FRANCE	suburban	6.84	47.48
FR0625A	0.653	FRANCE	suburban	6.84	47.48
FR0625A	0.577	FRANCE	suburban	6.84	47.48
FR0625A	0.937	FRANCE	suburban	6.84	47.48
FR0625A	0.577	FRANCE	suburban	6.84	47.48
FR0625A	0.118	FRANCE	suburban	6.84	47.48
FR0625A	0.293	FRANCE	suburban	6.84	47.48
FR0625A	0.119	FRANCE	suburban	6.84	47.48
FR0743A	0.916	FRANCE	suburban	4.83	45.74
FR0743A	1.349	FRANCE	suburban	4.83	45.74
FR0743A	0.915	FRANCE	suburban	4.83	45.74
FR0743A	0.849	FRANCE	suburban	4.83	45.74
FR0743A	1.31	FRANCE	suburban	4.83	45.74
FR0743A	0.855	FRANCE	suburban	4.83	45.74
FR0743A	1.082	FRANCE	suburban	4.83	45.74
FR0743A	1.595	FRANCE	suburban	4.83	45.74
FR0743A	1.082	FRANCE	suburban	4.83	45.74
FR0743A	1.069	FRANCE	suburban	4.83	45.74
FR0743A	1.608	FRANCE	suburban	4.83	45.74
FR0743A	1.065	FRANCE	suburban	4.83	45.74
FR0743A	0.991	FRANCE	suburban	4.83	45.74
FR0743A	1.476	FRANCE	suburban	4.83	45.74
FR0743A	0.99	FRANCE	suburban	4.83	45.74
FR0743A	0.763	FRANCE	suburban	4.83	45.74
FR0743A	1.224	FRANCE	suburban	4.83	45.74
FR0743A	0.765	FRANCE	suburban	4.83	45.74
FR0743A	0.636	FRANCE	suburban	4.83	45.74
FR0743A	1.051	FRANCE	suburban	4.83	45.74
FR0743A	0.639	FRANCE	suburban	4.83	45.74
FR0769A	1.043	FRANCE	suburban	0.2	48
FR0769A	1.705	FRANCE	suburban	0.2	48
FR0769A	1.043	FRANCE	suburban	0.2	48
FR0769A	0.922	FRANCE	suburban	0.2	48
FR0769A	1.534	FRANCE	suburban	0.2	48
FR0769A	0.921	FRANCE	suburban	0.2	48
FR0769A	0	FRANCE	suburban	0.2	48
FR0769A	0.002	FRANCE	suburban	0.2	48
FR0769A	0	FRANCE	suburban	0.2	48
FR0769A	0.835	FRANCE	suburban	0.2	48
FR0769A	1.341	FRANCE	suburban	0.2	48
FR0769A	0.835	FRANCE	suburban	0.2	48
FR0769A	0.728	FRANCE	suburban	0.2	48
FR0769A	1.263	FRANCE	suburban	0.2	48
FR0769A	0.726	FRANCE	suburban	0.2	48
FR0769A	0.549	FRANCE	suburban	0.2	48
FR0769A	0.997	FRANCE	suburban	0.2	48
FR0769A	0.547	FRANCE	suburban	0.2	48
FR0769A	0.492	FRANCE	suburban	0.2	48
FR0769A	0.913	FRANCE	suburban	0.2	48
FR0769A	0.494	FRANCE	suburban	0.2	48
FR0777A	0.567	FRANCE	suburban	-1.51	47.25
FR0777A	0.468	FRANCE	suburban	-1.51	47.25
FR0777A	0.94	FRANCE	suburban	-1.51	47.25
FR0777A	0.466	FRANCE	suburban	-1.51	47.25
FR0777A	0.599	FRANCE	suburban	-1.51	47.25
FR0777A	1.112	FRANCE	suburban	-1.51	47.25
FR0777A	0.602	FRANCE	suburban	-1.51	47.25
FR0777A	0.595	FRANCE	suburban	-1.51	47.25
FR0777A	1.007	FRANCE	suburban	-1.51	47.25
FR0777A	0.593	FRANCE	suburban	-1.51	47.25
FR0777A	0.635	FRANCE	suburban	-1.51	47.25
FR0777A	1.088	FRANCE	suburban	-1.51	47.25
FR0777A	0.634	FRANCE	suburban	-1.51	47.25
FR0777A	0.664	FRANCE	suburban	-1.51	47.25
FR0777A	1.143	FRANCE	suburban	-1.51	47.25
FR0777A	0.665	FRANCE	suburban	-1.51	47.25
FR0777A	0.567	FRANCE	suburban	-1.51	47.25
FR0777A	0.955	FRANCE	suburban	-1.51	47.25
FR0803A	0.399	FRANCE	suburban	1.08	49.42
FR0803A	0.596	FRANCE	suburban	1.08	49.42
FR0803A	0.399	FRANCE	suburban	1.08	49.42
FR0803A	0.37	FRANCE	suburban	1.08	49.42
FR0803A	0.543	FRANCE	suburban	1.08	49.42
FR0803A	0.37	FRANCE	suburban	1.08	49.42
FR0803A	0.371	FRANCE	suburban	1.08	49.42
FR0803A	0.552	FRANCE	suburban	1.08	49.42
FR0803A	0.37	FRANCE	suburban	1.08	49.42
FR0803A	0.34	FRANCE	suburban	1.08	49.42
FR0803A	0.481	FRANCE	suburban	1.08	49.42
FR0803A	0.341	FRANCE	suburban	1.08	49.42
FR0803A	0.184	FRANCE	suburban	1.08	49.42
FR0803A	0.404	FRANCE	suburban	1.08	49.42
FR0803A	0.183	FRANCE	suburban	1.08	49.42
FR0803A	0.148	FRANCE	suburban	1.08	49.42
FR0803A	0.347	FRANCE	suburban	1.08	49.42
FR0803A	0.147	FRANCE	suburban	1.08	49.42
FR0803A	0.213	FRANCE	suburban	1.08	49.42
FR0803A	0.478	FRANCE	suburban	1.08	49.42
FR0803A	0.212	FRANCE	suburban	1.08	49.42
FR0844A	0.672	FRANCE	suburban	7.75	48.6
FR0844A	0.985	FRANCE	suburban	7.75	48.6
FR0844A	0.667	FRANCE	suburban	7.75	48.6
FR0844A	0.622	FRANCE	suburban	7.75	48.6
FR0844A	0.954	FRANCE	suburban	7.75	48.6
FR0844A	0.612	FRANCE	suburban	7.75	48.6
FR0844A	0.407	FRANCE	suburban	7.75	48.6
FR0844A	0.571	FRANCE	suburban	7.75	48.6
FR0844A	0.405	FRANCE	suburban	7.75	48.6
FR0844A	0.426	FRANCE	suburban	7.75	48.6
FR0844A	0.565	FRANCE	suburban	7.75	48.6
FR0844A	0.426	FRANCE	suburban	7.75	48.6
FR0844A	0.308	FRANCE	suburban	7.75	48.6
FR0844A	0.425	FRANCE	suburban	7.75	48.6
FR0844A	0.301	FRANCE	suburban	7.75	48.6
FR0844A	0.151	FRANCE	suburban	7.75	48.6
FR0844A	0.319	FRANCE	suburban	7.75	48.6
FR0844A	0.15	FRANCE	suburban	7.75	48.6
FR0844A	0.401	FRANCE	suburban	7.75	48.6
FR0844A	0.614	FRANCE	suburban	7.75	48.6
FR0844A	0.393	FRANCE	suburban	7.75	48.6
FR0848A	0.684	FRANCE	suburban	4.81	45.72
FR0848A	0.999	FRANCE	suburban	4.81	45.72
FR0848A	0.683	FRANCE	suburban	4.81	45.72
FR0848A	0.806	FRANCE	suburban	4.81	45.72
FR0848A	1.169	FRANCE	suburban	4.81	45.72
FR0848A	0.806	FRANCE	suburban	4.81	45.72
FR0848A	0.842	FRANCE	suburban	4.81	45.72
FR0848A	1.217	FRANCE	suburban	4.81	45.72
FR0848A	0.841	FRANCE	suburban	4.81	45.72
FR0848A	0.888	FRANCE	suburban	4.81	45.72
FR0848A	1.28	FRANCE	suburban	4.81	45.72
FR0848A	0.882	FRANCE	suburban	4.81	45.72
FR0848A	0.782	FRANCE	suburban	4.81	45.72
FR0848A	1.165	FRANCE	suburban	4.81	45.72
FR0848A	0.781	FRANCE	suburban	4.81	45.72
FR0848A	0.654	FRANCE	suburban	4.81	45.72
FR0848A	1.032	FRANCE	suburban	4.81	45.72
FR0848A	0.654	FRANCE	suburban	4.81	45.72
FR0848A	0.519	FRANCE	suburban	4.81	45.72
FR0848A	0.853	FRANCE	suburban	4.81	45.72
FR0848A	0.518	FRANCE	suburban	4.81	45.72
FR0895A	2.33	FRANCE	suburban	2.25	48.84
FR0895A	3.381	FRANCE	suburban	2.25	48.84
FR0895A	2.319	FRANCE	suburban	2.25	48.84
FR0895A	1.903	FRANCE	suburban	2.25	48.84
FR0895A	2.776	FRANCE	suburban	2.25	48.84
FR0895A	1.901	FRANCE	suburban	2.25	48.84
FR0895A	1.789	FRANCE	suburban	2.25	48.84
FR0895A	2.652	FRANCE	suburban	2.25	48.84
FR0895A	1.785	FRANCE	suburban	2.25	48.84
FR0895A	1.711	FRANCE	suburban	2.25	48.84
FR0895A	2.442	FRANCE	suburban	2.25	48.84
FR0895A	1.714	FRANCE	suburban	2.25	48.84
FR0895A	1.699	FRANCE	suburban	2.25	48.84
FR0895A	2.351	FRANCE	suburban	2.25	48.84
FR0895A	1.702	FRANCE	suburban	2.25	48.84
FR0895A	1.503	FRANCE	suburban	2.25	48.84
FR0895A	2.065	FRANCE	suburban	2.25	48.84
FR0895A	1.5	FRANCE	suburban	2.25	48.84
FR0895A	1.338	FRANCE	suburban	2.25	48.84
FR0895A	1.821	FRANCE	suburban	2.25	48.84
FR0895A	1.338	FRANCE	suburban	2.25	48.84
FR0898A	1.619	FRANCE	suburban	2.35	48.92
FR0898A	2.259	FRANCE	suburban	2.35	48.92
FR0898A	1.618	FRANCE	suburban	2.35	48.92
FR0898A	1.501	FRANCE	suburban	2.35	48.92
FR0898A	2.117	FRANCE	suburban	2.35	48.92
FR0898A	1.502	FRANCE	suburban	2.35	48.92
FR0898A	1.375	FRANCE	suburban	2.35	48.92
FR0898A	1.937	FRANCE	suburban	2.35	48.92
FR0898A	1.373	FRANCE	suburban	2.35	48.92
FR0898A	1.346	FRANCE	suburban	2.35	48.92
FR0898A	1.838	FRANCE	suburban	2.35	48.92
FR0898A	1.348	FRANCE	suburban	2.35	48.92
FR0898A	1.39	FRANCE	suburban	2.35	48.92
FR0898A	1.932	FRANCE	suburban	2.35	48.92
FR0898A	1.391	FRANCE	suburban	2.35	48.92
FR0898A	1.405	FRANCE	suburban	2.35	48.92
FR0898A	1.839	FRANCE	suburban	2.35	48.92
FR0898A	1.407	FRANCE	suburban	2.35	48.92
FR0898A	1.217	FRANCE	suburban	2.35	48.92
FR0898A	1.574	FRANCE	suburban	2.35	48.92
FR0898A	1.216	FRANCE	suburban	2.35	48.92
FR0915A	1.85	FRANCE	suburban	2.47	48.82
FR0915A	2.801	FRANCE	suburban	2.47	48.82
FR0915A	1.85	FRANCE	suburban	2.47	48.82
FR0915A	1.451	FRANCE	suburban	2.47	48.82
FR0915A	2.191	FRANCE	suburban	2.47	48.82
FR0915A	1.46	FRANCE	suburban	2.47	48.82
FR0915A	1.43	FRANCE	suburban	2.47	48.82
FR0915A	2.252	FRANCE	suburban	2.47	48.82
FR0915A	1.428	FRANCE	suburban	2.47	48.82
FR0915A	1.319	FRANCE	suburban	2.47	48.82
FR0915A	2.018	FRANCE	suburban	2.47	48.82
FR0915A	1.32	FRANCE	suburban	2.47	48.82
FR0915A	1.301	FRANCE	suburban	2.47	48.82
FR0915A	2.111	FRANCE	suburban	2.47	48.82
FR0915A	1.302	FRANCE	suburban	2.47	48.82
FR0963A	0.637	FRANCE	suburban	4.84	46.78
FR0963A	0.997	FRANCE	suburban	4.84	46.78
FR0963A	0.641	FRANCE	suburban	4.84	46.78
FR0963A	0.688	FRANCE	suburban	4.84	46.78
FR0963A	1.062	FRANCE	suburban	4.84	46.78
FR0963A	0.686	FRANCE	suburban	4.84	46.78
FR0963A	0.605	FRANCE	suburban	4.84	46.78
FR0963A	0.873	FRANCE	suburban	4.84	46.78
FR0963A	0.607	FRANCE	suburban	4.84	46.78
FR0963A	0.635	FRANCE	suburban	4.84	46.78
FR0963A	0.897	FRANCE	suburban	4.84	46.78
FR0963A	0.637	FRANCE	suburban	4.84	46.78
FR0963A	0.554	FRANCE	suburban	4.84	46.78
FR0963A	0.941	FRANCE	suburban	4.84	46.78
FR0963A	0.559	FRANCE	suburban	4.84	46.78
FR0963A	0.408	FRANCE	suburban	4.84	46.78
FR0963A	0.73	FRANCE	suburban	4.84	46.78
FR0963A	0.421	FRANCE	suburban	4.84	46.78
FR0963A	0.377	FRANCE	suburban	4.84	46.78
FR0963A	0.675	FRANCE	suburban	4.84	46.78
FR0963A	0.379	FRANCE	suburban	4.84	46.78
FR0964A	0.35	FRANCE	suburban	4.83	46.82
FR0964A	0.521	FRANCE	suburban	4.83	46.82
FR0964A	0.35	FRANCE	suburban	4.83	46.82
FR0964A	0.382	FRANCE	suburban	4.83	46.82
FR0964A	0.561	FRANCE	suburban	4.83	46.82
FR0964A	0.382	FRANCE	suburban	4.83	46.82
FR0964A	0.386	FRANCE	suburban	4.83	46.82
FR0964A	0.604	FRANCE	suburban	4.83	46.82
FR0964A	0.385	FRANCE	suburban	4.83	46.82
FR0964A	0.303	FRANCE	suburban	4.83	46.82
FR0964A	0.445	FRANCE	suburban	4.83	46.82
FR0964A	0.303	FRANCE	suburban	4.83	46.82
FR0964A	0.124	FRANCE	suburban	4.83	46.82
FR0964A	0.273	FRANCE	suburban	4.83	46.82
FR0964A	0.125	FRANCE	suburban	4.83	46.82
FR0964A	0.126	FRANCE	suburban	4.83	46.82
FR0964A	0.302	FRANCE	suburban	4.83	46.82
FR0964A	0.131	FRANCE	suburban	4.83	46.82
FR0964A	0.055	FRANCE	suburban	4.83	46.82
FR0964A	0.148	FRANCE	suburban	4.83	46.82
FR0964A	0.055	FRANCE	suburban	4.83	46.82
FR0965A	0.409	FRANCE	suburban	4.86	46.8
FR0965A	0.531	FRANCE	suburban	4.86	46.8
FR0965A	0.408	FRANCE	suburban	4.86	46.8
FR0965A	0.312	FRANCE	suburban	4.86	46.8
FR0965A	0.459	FRANCE	suburban	4.86	46.8
FR0965A	0.311	FRANCE	suburban	4.86	46.8
FR0965A	0.32	FRANCE	suburban	4.86	46.8
FR0965A	0.436	FRANCE	suburban	4.86	46.8
FR0965A	0.319	FRANCE	suburban	4.86	46.8
FR0965A	0.333	FRANCE	suburban	4.86	46.8
FR0965A	0.446	FRANCE	suburban	4.86	46.8
FR0965A	0.332	FRANCE	suburban	4.86	46.8
FR0965A	0.1	FRANCE	suburban	4.86	46.8
FR0965A	0.237	FRANCE	suburban	4.86	46.8
FR0965A	0.102	FRANCE	suburban	4.86	46.8
FR0965A	0.087	FRANCE	suburban	4.86	46.8
FR0965A	0.223	FRANCE	suburban	4.86	46.8
FR0965A	0.087	FRANCE	suburban	4.86	46.8
FR0965A	0.089	FRANCE	suburban	4.86	46.8
FR0965A	0.215	FRANCE	suburban	4.86	46.8
FR0965A	0.089	FRANCE	suburban	4.86	46.8
FR0966A	0.346	FRANCE	suburban	4.81	46.29
FR0966A	0.479	FRANCE	suburban	4.81	46.29
FR0966A	0.345	FRANCE	suburban	4.81	46.29
FR0966A	0.339	FRANCE	suburban	4.81	46.29
FR0966A	0.473	FRANCE	suburban	4.81	46.29
FR0966A	0.337	FRANCE	suburban	4.81	46.29
FR0967A	0.427	FRANCE	suburban	4.36	46.68
FR0967A	0.59	FRANCE	suburban	4.36	46.68
FR0967A	0.425	FRANCE	suburban	4.36	46.68
FR0967A	0.475	FRANCE	suburban	4.36	46.68
FR0967A	0.669	FRANCE	suburban	4.36	46.68
FR0967A	0.474	FRANCE	suburban	4.36	46.68
FR0967A	0.793	FRANCE	suburban	4.36	46.68
FR0967A	1.036	FRANCE	suburban	4.36	46.68
FR0967A	0.799	FRANCE	suburban	4.36	46.68
FR0967A	0.434	FRANCE	suburban	4.36	46.68
FR0967A	0.591	FRANCE	suburban	4.36	46.68
FR0967A	0.434	FRANCE	suburban	4.36	46.68
FR0967A	0.249	FRANCE	suburban	4.36	46.68
FR0967A	0.443	FRANCE	suburban	4.36	46.68
FR0967A	0.248	FRANCE	suburban	4.36	46.68
FR0967A	0.193	FRANCE	suburban	4.36	46.68
FR0967A	0.384	FRANCE	suburban	4.36	46.68
FR0967A	0.194	FRANCE	suburban	4.36	46.68
FR0967A	0.133	FRANCE	suburban	4.36	46.68
FR0967A	0.28	FRANCE	suburban	4.36	46.68
FR0967A	0.133	FRANCE	suburban	4.36	46.68
FR0990A	0.272	FRANCE	suburban	4.99	47.35
FR0990A	0.415	FRANCE	suburban	4.99	47.35
FR0990A	0.27	FRANCE	suburban	4.99	47.35
FR0990A	0.262	FRANCE	suburban	4.99	47.35
FR0990A	0.37	FRANCE	suburban	4.99	47.35
FR0990A	0.26	FRANCE	suburban	4.99	47.35
FR0990A	0.263	FRANCE	suburban	4.99	47.35
FR0990A	0.372	FRANCE	suburban	4.99	47.35
FR0990A	0.263	FRANCE	suburban	4.99	47.35
FR0990A	0.28	FRANCE	suburban	4.99	47.35
FR0990A	0.398	FRANCE	suburban	4.99	47.35
FR0990A	0.28	FRANCE	suburban	4.99	47.35
FR0990A	0.083	FRANCE	suburban	4.99	47.35
FR0990A	0.209	FRANCE	suburban	4.99	47.35
FR0990A	0.083	FRANCE	suburban	4.99	47.35
FR0990A	0.083	FRANCE	suburban	4.99	47.35
FR0990A	0.192	FRANCE	suburban	4.99	47.35
FR0990A	0.083	FRANCE	suburban	4.99	47.35
FR0990A	0.063	FRANCE	suburban	4.99	47.35
FR0990A	0.156	FRANCE	suburban	4.99	47.35
FR0990A	0.066	FRANCE	suburban	4.99	47.35
FR0991A	0.543	FRANCE	suburban	5	47.27
FR0991A	0.786	FRANCE	suburban	5	47.27
FR0991A	0.538	FRANCE	suburban	5	47.27
FR0991A	0.456	FRANCE	suburban	5	47.27
FR0991A	0.654	FRANCE	suburban	5	47.27
FR0991A	0.453	FRANCE	suburban	5	47.27
FR0991A	0.444	FRANCE	suburban	5	47.27
FR0991A	0.636	FRANCE	suburban	5	47.27
FR0991A	0.445	FRANCE	suburban	5	47.27
FR0991A	0.473	FRANCE	suburban	5	47.27
FR0991A	0.654	FRANCE	suburban	5	47.27
FR0991A	0.472	FRANCE	suburban	5	47.27
FR0991A	0.331	FRANCE	suburban	5	47.27
FR0991A	0.614	FRANCE	suburban	5	47.27
FR0991A	0.331	FRANCE	suburban	5	47.27
FR0991A	0.193	FRANCE	suburban	5	47.27
FR0991A	0.385	FRANCE	suburban	5	47.27
FR0991A	0.194	FRANCE	suburban	5	47.27
FR0991A	0.161	FRANCE	suburban	5	47.27
FR0991A	0.351	FRANCE	suburban	5	47.27
FR0991A	0.16	FRANCE	suburban	5	47.27
FR0997A	0.171	FRANCE	suburban	2.84	50.43
FR0997A	0.363	FRANCE	suburban	2.84	50.43
FR0997A	0.176	FRANCE	suburban	2.84	50.43
FR1011A	0.842	FRANCE	suburban	2.81	50.41
FR1011A	1.483	FRANCE	suburban	2.81	50.41
